GPS Time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler,Pos.X,Pos.Y,Pos.Z,Latitude,Longitude,Altitude
2024-04-13 16:51:38.417342976+00:00,G28,5199815.206101653,25759920.634232134,-3879236.310747346,23879899.944428775,36.2,-511.4332885742188,4436875.160833208,3085279.1697089244,3376308.2712946893,32.16878423357212,34.81367361654554,36.12870711367577
2024-04-13 16:51:38.417342976+00:00,G32,8090327.804100423,17963023.435395673,18117533.797867578,21445512.344317578,45.5,236.1792755126953,4436875.160833208,3085279.1697089244,3376308.2712946893,32.16878423357212,34.81367361654554,36.12870711367577
2024-04-13 16:51:39.417343232+00:00,G02,14574498.545457968,-5231618.288668992,22041315.06378919,22946643.627977766,45.2,-502.2459411621094,4436875.664475392,3085277.6070565428,3376310.2832723144,32.16880189009192,34.81365696589448,36.79475735779852
2024-04-13 16:51:39.417343232+00:00,G03,23186615.124430116,-12121569.086107343,4020702.7406366724,24057262.87562137,44.0,-501.1187744140625,4436875.664475392,3085277.6070565428,3376310.2832723144,32.16880189009192,34.81365696589448,36.79475735779852
2024-04-13 16:51:39.417343232+00:00,G08,24909391.392888926,4696300.717640739,8519441.783958217,21134093.629608702,49.5,169.416748046875,4436875.664475392,3085277.6070565428,3376310.2832723144,32.16880189009192,34.81365696589448,36.79475735779852
2024-04-13 16:51:39.417343232+00:00,G10,-1335672.3163383221,17152068.33766805,20348506.528011203,22789567.656821046,41.6,358.97479248046875,4436875.664475392,3085277.6070565428,3376310.2832723144,32.16880189009192,34.81365696589448,36.79475735779852
2024-04-13 16:51:39.417343232+00:00,G21,15700962.263950534,1544258.231876301,21912478.91326452,21706722.42003496,46.2,-345.1298828125,4436875.664475392,3085277.6070565428,3376310.2832723144,32.16880189009192,34.81365696589448,36.79475735779852
2024-04-13 16:51:39.417343232+00:00,G27,23149699.61563187,13293461.2677961,-2602413.0375993433,22144136.69758659,47.0,537.2924194335938,4436875.664475392,3085277.6070565428,3376310.2832723144,32.16880189009192,34.81365696589448,36.79475735779852
2024-04-13 16:51:39.417343232+00:00,G28,5199588.773461336,25760435.309039477,-3876109.959374171,23879397.48285918,39.1,-507.09564208984375,4436875.664475392,3085277.6070565428,3376310.2832723144,32.16880189009192,34.81365696589448,36.79475735779852
2024-04-13 16:51:39.417343232+00:00,G32,8088240.102113026,17962170.39042043,18119312.751398697,21445751.272698868,48.2,240.2536163330078,4436875.664475392,3085277.6070565428,3376310.2832723144,32.16880189009192,34.81365696589448,36.79475735779852
2024-04-13 16:51:40.417343232+00:00,G02,14574929.489515733,-5228968.472478466,22041693.865486316,22946134.88432978,45.2,-502.9743347167969,4436878.557056937,3085278.539181028,3376315.634687881,32.16882878282278,34.813647571140024,42.1046663466841
2024-04-13 16:51:40.417343232+00:00,G03,23186292.701009493,-12121095.775843112,4023882.5840335344,24056764.32290055,44.2,-501.73736572265625,4436878.557056937,3085278.539181028,3376315.634687881,32.16882878282278,34.813647571140024,42.1046663466841
2024-04-13 16:51:40.417343232+00:00,G08,24910275.84630359,4696977.028680667,8516561.391530413,21134264.222937327,49.4,168.81280517578125,4436878.557056937,3085278.539181028,3376315.634687881,32.16882878282278,34.813647571140024,42.1046663466841
2024-04-13 16:51:40.417343232+00:00,G10,-1337840.9685186045,17153395.762163736,20347201.125297274,22789929.818640016,41.1,358.2361145019531,4436878.557056937,3085278.539181028,3376315.634687881,32.16882878282278,34.813647571140024,42.1046663466841
2024-04-13 16:51:40.417343232+00:00,G21,15701380.444264522,1546890.389256036,21912082.854851656,21706370.44914315,45.8,-345.81219482421875,4436878.557056937,3085278.539181028,3376315.634687881,32.16882878282278,34.813647571140024,42.1046663466841
2024-04-13 16:51:40.417343232+00:00,G27,23149333.78386732,13293546.03115136,-2605541.9464024855,22144674.513297327,46.8,536.6227416992188,4436878.557056937,3085278.539181028,3376315.634687881,32.16882878282278,34.813647571140024,42.1046663466841
2024-04-13 16:51:40.417343232+00:00,G28,5199362.332925703,25760949.606044196,-3872983.5255040573,23878889.96072644,39.9,-507.8260803222656,4436878.557056937,3085278.539181028,3376315.634687881,32.16882878282278,34.813647571140024,42.1046663466841
2024-04-13 16:51:40.417343232+00:00,G32,8086152.150592797,17961317.37207675,18121091.32823326,21445988.700361434,47.5,239.6295318603516,4436878.557056937,3085278.539181028,3376315.634687881,32.16882878282278,34.813647571140024,42.1046663466841
2024-04-13 16:51:41.417343488+00:00,G02,14575360.600359458,-5226318.640409272,22042072.21768556,22945633.609374993,45.3,-502.3953247070313,4436867.987224204,3085276.4750237428,3376308.999383113,32.16882545557259,34.81369358165829,30.228635436855257
2024-04-13 16:51:41.417343488+00:00,G03,23185969.971626576,-12120622.222485622,4027062.340973859,24056262.454638354,44.1,-501.1844177246094,4436867.987224204,3085276.4750237428,3376308.999383113,32.16882545557259,34.81369358165829,30.228635436855257
2024-04-13 16:51:41.417343488+00:00,G08,24911160.01156343,4697653.137824295,8513680.82152469,21134432.408135902,49.4,169.46388244628906,4436867.987224204,3085276.4750237428,3376308.999383113,32.16882545557259,34.81369358165829,30.228635436855257
2024-04-13 16:51:41.417343488+00:00,G10,-1340009.4061253602,17154723.232876316,20345895.293857537,22790279.381401777,35.7,358.9184265136719,4436867.987224204,3085276.4750237428,3376308.999383113,32.16882545557259,34.81369358165829,30.228635436855257
2024-04-13 16:51:41.417343488+00:00,G21,15701798.774070607,1549522.4624343296,21911686.352784134,21706031.07730855,45.8,-345.2157897949219,4436867.987224204,3085276.4750237428,3376308.999383113,32.16882545557259,34.81369358165829,30.228635436855257
